Dec 08 18:09:48.024 VTTY: Console port: waiting connection on tcp port 5003 for protocol IPv4 (FD 9)
Dec 08 18:09:48.025 slot0: C/H/S settings = 0/4/32
Dec 08 18:09:48.025 slot1: C/H/S settings = 0/4/32
Dec 08 18:09:48.231 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x60aa72bc,JIT on)
Dec 08 18:09:48.231 CPU0: CPU_STATE: Starting CPU (old state=2)...
Dec 08 18:09:48.426 ROM: Microcode has started.
Dec 08 18:09:48.433 ROM: trying to read bootvar 'WARM_REBOOT'
Dec 08 18:09:48.435 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80a9d228 (size=1)
Dec 08 18:09:48.435 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80a9d23c (size=1)
Dec 08 18:09:48.545 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6026eef8 (size=2)
Dec 08 18:09:48.547 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60276800 (size=2)
Dec 08 18:09:48.547 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60276810 (size=2)
Dec 08 18:09:48.547 ROM: unhandled syscall 0x00000047 at pc=0x60a9e9bc (a1=0x80007dac,a2=0x00000010,a3=0xbfb00000)
Dec 08 18:09:49.087 ROM: trying to read bootvar 'RANDOM_NUM'
Dec 08 18:09:49.107 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60283d28 (size=2)
Dec 08 18:09:49.109 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b50: bus=0,device=0,function=0,reg=0x20
Dec 08 18:09:49.109 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b4c: bus=0,device=0,function=0,reg=0xa0
Dec 08 18:09:49.109 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60286b50: bus=0,device=0,function=0,reg=0xa0
Dec 08 18:09:49.109 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x60276b14 (size=2)
Dec 08 18:09:51.229 ROM: unhandled syscall 0x0000003e at pc=0x60a9e9bc (a1=0x80007d9c,a2=0x00002580,a3=0x64590000)
Dec 08 18:09:51.229 ROM: unhandled syscall 0x00000047 at pc=0x60a9e9bc (a1=0x80007da4,a2=0x00000000,a3=0x64590000)
Dec 08 18:09:51.695 ROM: trying to read bootvar 'BOOT'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'CONFIG_FILE'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'BOOTLDR'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'RSHELF'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'DSHELF'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'DSHELFINFO'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'RESET_COUNTER'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'CHRG_LOCRECSN'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'CHRG_ID'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'SLOTCACHE'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'OVERTEMP'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'DIAG'
Dec 08 18:09:51.695 ROM: trying to read bootvar 'WARM_REBOOT'
Dec 08 18:09:51.793 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x60819334 (size=2)
Dec 08 18:09:51.794 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x60818f30 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60818f74 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60818f80, value=0x00000020 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60818f84 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60818f8c, value=0x00000000 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x60818f98 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x60818fa4, value=0x00000040 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60818fb8 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x60818fc4, value=0x00000000 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x60818fd0 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x60818fe0, value=0x00000080 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081adac (size=1)
Dec 08 18:09:51.794 CPU0: MTS: write access to undefined address 0x3c000002 at pc=0x6081adb8, value=0x00000080 (size=1)
Dec 08 18:09:51.794 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081adbc (size=1)
Dec 08 18:09:51.843 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Dec 08 18:09:51.893 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Dec 08 18:09:51.941 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Dec 08 18:09:51.995 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Dec 08 18:09:52.047 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Dec 08 18:09:52.097 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x6081ade4 (size=1)
Dec 08 18:09:52.097 CPU0: MTS: write access to undefined address 0x3c080007 at pc=0x608190cc, value=0x00000002 (size=1)
Dec 08 18:09:52.097 CPU0: MTS: write access to undefined address 0x3c080008 at pc=0x608190d4, value=0x00000002 (size=1)
Dec 08 18:09:52.097 CPU0: MTS: write access to undefined address 0x3c080009 at pc=0x608190dc, value=0x00000002 (size=1)
Dec 08 18:09:52.097 CPU0: MTS: write access to undefined address 0x3c08000a at pc=0x608190e0, value=0x00000002 (size=1)
Dec 08 18:09:52.097 CPU0: MTS: write access to undefined address 0x3c08000b at pc=0x608190e4, value=0x00000002 (size=1)
Dec 08 18:09:52.097 CPU0: MTS: write access to undefined address 0x3c08000c at pc=0x608190e8, value=0x00000002 (size=1)
Dec 08 18:09:52.097 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x60819f6c (size=1)
Dec 08 18:09:52.175 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60283dd4 (size=2)
Dec 08 18:09:52.175 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x1000, pc=0x60283ddc (size=2)
Dec 08 18:09:52.175 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60283dd4 (size=2)
Dec 08 18:09:52.175 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x2000, pc=0x60283ddc (size=2)
Dec 08 18:09:52.175 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60283dd4 (size=2)
Dec 08 18:09:52.175 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x4000, pc=0x60283ddc (size=2)
Dec 08 18:09:52.286 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.286 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.286 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.286 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.286 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.286 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.286 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.286 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.327 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.327 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.327 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.327 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.327 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.327 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.327 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.327 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.367 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.367 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.367 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.367 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.367 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.367 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.367 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.367 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.410 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x00
Dec 08 18:09:52.410 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x00
Dec 08 18:09:52.410 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=1,function=0,reg=0x40
Dec 08 18:09:52.410 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=1,function=0,reg=0x40
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x0c
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x0c
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x18
Dec 08 18:09:52.410 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x18
Dec 08 18:09:52.410 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x1c
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x1c
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x20
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x20
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x24
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x24
Dec 08 18:09:52.410 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x30
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x30
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x3c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x64
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x64
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x68
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x68
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=1,function=0,reg=0xf0
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b38: bus=0,device=1,function=0,reg=0xf0
Dec 08 18:09:52.411 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=2,function=0,reg=0x00
Dec 08 18:09:52.411 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=2,function=0,reg=0x00
Dec 08 18:09:52.411 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=2,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=2,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x0c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x0c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00080500) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x18
Dec 08 18:09:52.411 PCI: PCI bridge 0,2,0 -> pri: 00, sec: 05, sub: 08
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00080500) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x18
Dec 08 18:09:52.411 PCI: PCI bridge 0,2,0 -> pri: 00, sec: 05, sub: 08
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x02803f20) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x1c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x02803f20) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x1c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x4df04d80) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x20
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x4df04d80) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x20
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00014d81) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x24
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00014d81) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x24
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x30
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x30
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x3c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x64
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x64
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x68
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x68
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=2,function=0,reg=0xf0
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b38: bus=0,device=2,function=0,reg=0xf0
Dec 08 18:09:52.411 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=3,function=0,reg=0x00
Dec 08 18:09:52.411 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=3,function=0,reg=0x00
Dec 08 18:09:52.411 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c60: bus=0,device=3,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: read request for device 'ti2050b' at pc=0x60286c64: bus=0,device=3,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x0c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x0c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x18
Dec 08 18:09:52.411 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x18
Dec 08 18:09:52.411 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x1c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x1c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x20
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x20
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x24
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x24
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x30
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x30
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x3c
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x40
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x64
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x64
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x68
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x68
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0x04
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b2c: bus=0,device=3,function=0,reg=0xf0
Dec 08 18:09:52.411 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60286b38: bus=0,device=3,function=0,reg=0xf0
Dec 08 18:09:52.555 CPU0: MTS: read  access to undefined address 0x3c080004 at pc=0x60678648 (size=1)
Dec 08 18:09:52.555 CPU0: MTS: write access to undefined address 0x3c080004 at pc=0x60678650, value=0x00000004 (size=1)
Dec 08 18:09:52.557 CPU0: MTS: read  access to undefined address 0x3c080001 at pc=0x6069ce5c (size=1)
Dec 08 18:09:52.557 CPU0: MTS: write access to undefined address 0x3c080001 at pc=0x6069ce80, value=0x00000008 (size=1)
Dec 08 18:09:52.557 CPU0: MTS: read  access to undefined address 0x3c080004 at pc=0x6069cea0 (size=1)
Dec 08 18:09:52.557 CPU0: MTS: write access to undefined address 0x3c080004 at pc=0x6069cea8, value=0x00000002 (size=1)
Dec 08 18:09:52.557 CPU0: MTS: read  access to undefined address 0x3c080004 at pc=0x6069cebc (size=1)
Dec 08 18:09:52.557 CPU0: MTS: write access to undefined address 0x3c080004 at pc=0x6069cef8, value=0x00000000 (size=1)
Dec 08 18:09:52.559 CPU0: MTS: read  access to undefined address 0x3c080025 at pc=0x60676ae0 (size=1)
Dec 08 18:09:52.559 CPU0: MTS: write access to undefined address 0x3c080025 at pc=0x60676aec, value=0x00000000 (size=1)
Dec 08 18:09:52.559 CPU0: MTS: read  access to undefined address 0x3c080026 at pc=0x60676bf0 (size=1)
Dec 08 18:09:52.559 CPU0: MTS: write access to undefined address 0x3c080026 at pc=0x60676e20, value=0x00000002 (size=1)
Dec 08 18:09:52.559 CPU0: MTS: read  access to undefined address 0x3c08001f at pc=0x60676f6c (size=1)
Dec 08 18:09:52.559 CPU0: MTS: write access to undefined address 0x3c08001f at pc=0x60676f78, value=0x00000000 (size=1)
Dec 08 18:09:52.559 CPU0: MTS: read  access to undefined address 0x3c080001 at pc=0x6069cc18 (size=1)
Dec 08 18:09:52.559 CPU0: MTS: write access to undefined address 0x3c080001 at pc=0x6069cc20, value=0x00000000 (size=1)
Dec 08 18:09:52.559 CPU0: MTS: read  access to undefined address 0x3c080001 at pc=0x6069cc40 (size=1)
Dec 08 18:09:52.559 CPU0: MTS: write access to undefined address 0x3c080001 at pc=0x6069cc48, value=0x00000000 (size=1)
